true_values,predicted_values,difference
7.53,7.012965936178455,0.5170340638215452
4.7,5.407324219376104,0.7073242193761038
4.71,4.794895996177741,0.08489599617774068
8.74,8.492640040622854,0.24735995937714605
3.25,5.909825072755556,2.659825072755556
8.64,7.435904852981689,1.2040951470183119
5.65,5.301768538331847,0.34823146166815366
7.33,7.126689101850604,0.20331089814939585
3.82,5.419324738014668,1.5993247380146678
5.23,5.3049517087752225,0.07495170877522206
7.01,6.604165597476768,0.4058344025232321
7.51,7.6648798956811355,0.1548798956811357
8.05,8.09766355132252,0.04766355132252009
4.18,4.232107683848856,0.05210768384885611
5.4,5.561981988872964,0.1619819888729639
8.5,7.962662264735939,0.5373377352640611
6.43,6.541192184419171,0.11119218441917145
6.57,6.837396383741173,0.2673963837411728
6.8,7.009499191972875,0.20949919197287503
7.12,6.7133074736098735,0.40669252639012665
5.45,4.236570752244618,1.213429247755382
7.5,6.015705525772716,1.4842944742272843
6.47610799251537,6.2250650241093,0.25104296840607
7.34,7.379529308678317,0.0395293086783175
6.14,5.758492545202992,0.3815074547970081
5.99,6.392840513974767,0.40284051397476706
6.0,5.710367926663844,0.2896320733361559
7.41,7.0836419740372305,0.32635802596276964
8.07,7.48439586027421,0.5856041397257901
4.52,4.862503666692157,0.34250366669215726
7.04,7.060077487351199,0.020077487351199075
5.0,5.2431061868817554,0.24310618688175545
6.81,6.771410801301681,0.03858919869831823
5.43,6.149335238971161,0.7193352389711611
5.0,5.609150238667317,0.6091502386673167
7.12,7.012632081396337,0.10736791860366335
7.91,7.188876442588084,0.7211235574119161
6.23,6.791683587059581,0.5616835870595809
3.4,5.585949897575205,2.1859498975752047
7.82,7.256411206755453,0.5635887932445476
4.54,6.35029620154495,1.8102962015449497
6.14,4.760412929423077,1.3795870705769229
7.34,7.485204969807979,0.14520496980797937
6.78,6.903762585528648,0.12376258552864794
6.63,6.659387650387198,0.02938765038719815
6.64,7.070522171371316,0.4305221713713161
5.55,5.591696764439812,0.04169676443981185
5.27,5.7080131000223515,0.43801310002235194
6.92,7.218829910666689,0.2988299106666892
6.93,7.416108470841344,0.48610847084134434
6.25,6.661097902368658,0.41109790236865784
8.08,7.704088095128332,0.3759119048716677
6.47610799251537,6.973529450011691,0.49742145749632094
6.39,6.644168906902449,0.2541689069024491
6.03,6.430558506600348,0.40055850660034764
6.07,5.16307118645611,0.9069288135438907
6.73,6.580621383694857,0.14937861630514337
6.25,6.503144139959036,0.2531441399590362
5.7,5.512008474369432,0.18799152563056776
7.46,7.351276368964642,0.10872363103535765
4.67,6.901543112315018,2.231543112315018
5.75,5.003985070558995,0.7460149294410048
7.25,6.03034628638678,1.2196537136132202
5.91,5.867510505938224,0.042489494061776156
5.25,5.895216787866453,0.6452167878664534
7.82,7.57764028895917,0.2423597110408302
3.84,4.715070719867474,0.8750707198674741
5.44,5.752339684743138,0.31233968474313745
7.27,7.232037067966122,0.037962932033877905
5.9,5.637136139711524,0.2628638602884763
6.08,6.479983232677101,0.39998323267710134
7.81,8.412584901971881,0.6025849019718814
6.22,6.5698760873412825,0.3498760873412827
7.23,6.535096735784012,0.6949032642159887
6.09,6.044101345243159,0.04589865475684096
8.59,8.473923532862639,0.1160764671373613
8.33,6.311859884287815,2.0181401157121854
6.52,6.889999432075419,0.36999943207541985
8.4,5.785888335263556,2.614111664736444
6.78,6.443630048128794,0.3363699518712062
6.43,5.893140285153387,0.5368597148466128
6.34,6.381475237488405,0.04147523748840509
4.4,5.012042030292536,0.6120420302925353
7.51,7.393054965137778,0.11694503486222185
5.64,6.0800039384853575,0.4400039384853578
6.36,5.793013945496351,0.5669860545036496
8.43,6.686336537702512,1.743663462297488
8.05,7.857119702052627,0.19288029794737405
6.67,6.927100303256398,0.2571003032563981
7.04,5.797269843723236,1.2427301562767639
6.09,6.269443722325671,0.1794437223256713
6.56,7.001083668603195,0.4410836686031958
7.44,7.509894231783613,0.06989423178361243
5.61,6.350055003200947,0.740055003200947
6.48,6.371680734870034,0.1083192651299667
6.0,5.631378687588874,0.3686213124111264
5.4,5.422256823679122,0.02225682367912185
7.54,7.554395739887921,0.014395739887921088
8.11,7.875404846583014,0.23459515341698545
5.52,5.890378254363021,0.37037825436302185
7.24,6.7337422137723735,0.5062577862276267
7.02,6.669550601381461,0.3504493986185384
6.29,6.85989687748924,0.5698968774892403
7.33,5.960501183203716,1.369498816796284
6.47,6.520872966128493,0.05087296612849368
6.44,5.601356460874893,0.8386435391251075
6.4,5.794301044838752,0.6056989551612482
5.86,6.002892027956857,0.14289202795685707
6.19,6.626381776754738,0.43638177675473777
6.13,5.525826178373281,0.604173821626719
5.59,5.5241159414240375,0.06588405857596236
7.03,7.426471740528439,0.3964717405284386
6.91,6.5082376310677255,0.4017623689322747
7.32,7.28375061993515,0.036249380064850456
7.41,6.958407528718916,0.45159247128108415
6.47610799251537,7.119640316070858,0.6435323235554877
6.25,6.384025458582747,0.13402545858274717
7.27,7.276136163720328,0.006136163720328547
7.95,7.409902124162656,0.5400978758373443
6.86,6.8926510651584305,0.03265106515843019
6.66,7.034050619290124,0.3740506192901236
6.48,6.702874196642805,0.22287419664280428
6.67,6.510462560728223,0.15953743927177655
6.0,5.884443785252678,0.11555621474732192
5.44,5.8061766756075075,0.3661766756075071
6.75,6.596027169278937,0.15397283072106305
6.64,6.6362274283156495,0.00377257168435019
6.91,6.711208344130733,0.19879165586926728
7.93,7.352535113566075,0.5774648864339245
6.33,6.0186293722863855,0.31137062771361457
7.83,8.439680662589513,0.609680662589513
9.37,8.052100263061133,1.317899736938866
6.41,6.790755609040991,0.3807556090409907
6.4,6.051010442429977,0.3489895575700235
8.33,6.753776912722279,1.5762230872777208
5.7,6.685415736084019,0.9854157360840192
7.46,7.229950025701915,0.23004997429808505
5.1,5.675874325255803,0.5758743252558034
4.89,5.195065087761899,0.305065087761899
5.75,6.584850653899253,0.8348506538992533
7.28,7.228845282150797,0.05115471784920356
7.19,6.959980727742562,0.23001927225743835
7.02,6.579358532241011,0.44064146775898827
6.36,6.603735305152276,0.24373530515227593
6.47610799251537,6.458059891718303,0.01804810079706698
7.44,6.730210038427391,0.7097899615726098
6.67,5.999372352660062,0.6706276473399377
6.05,6.385451390397894,0.3354513903978944
4.67,5.619083435695791,0.9490834356957913
6.97,6.900758603302686,0.069241396697314
6.47610799251537,5.873172229261756,0.6029357632536145
8.6,6.495314366381093,2.1046856336189066
5.93,6.354236560435845,0.4242365604358449
5.87,5.601420211054147,0.26857978894585344
4.78,5.20894413002604,0.42894413002604015
6.95,6.930254431409262,0.019745568590738394
5.71,5.889682472995894,0.17968247299589368
6.47610799251537,5.755595035071795,0.7205129574435754
6.0,5.912091141289922,0.08790885871007781
6.96,6.886261509778561,0.07373849022143908
7.46,6.954903632247069,0.5050963677529312
8.27,8.076034054076812,0.19396594592318728
6.9,6.561702442285702,0.3382975577142986
4.27,4.564047329484144,0.2940473294841448
6.48,6.6645138848922505,0.18451388489225007
6.68,6.521406732685739,0.15859326731426115
6.57,5.822876925021422,0.7471230749785782
7.2,6.607970287978857,0.5920297120211435
7.72,7.0905690177534675,0.6294309822465323
6.09,6.474594141947085,0.3845941419470851
5.7,5.950082953541997,0.2500829535419964
5.75,5.567780535987069,0.1822194640129311
7.56,7.374143449415519,0.18585655058448047
4.13,4.818236053199236,0.688236053199236
6.47610799251537,6.451588471972964,0.024519520542406248
8.06,8.03045069867648,0.029549301323520183
5.58,6.219364849277422,0.6393648492774222
6.59,6.4539436999316,0.13605630006839942
5.9,5.798428804244704,0.10157119575529627
5.85,5.471515343681908,0.3784846563180917
6.44,6.910810136756927,0.47081013675692684
7.45,7.09768650631292,0.3523134936870802
3.79,4.787574981248419,0.9975749812484187
6.25,6.942669507624613,0.692669507624613
6.73,6.579534976774129,0.15046502322587152
7.79,7.658824044270259,0.1311759557297414
7.21,7.702811422944514,0.49281142294451374
7.25,6.806759182407201,0.4432408175927991
6.86,6.8789839560792485,0.018983956079248188
6.67,5.951302185520832,0.7186978144791683
6.95,7.075662217229374,0.1256622172293742
5.77,5.948041139957089,0.1780411399570898
6.19,6.415728756528852,0.22572875652885127
7.61,7.149157632388979,0.46084236761102115
7.35,7.213233655295889,0.1367663447041103
6.56,6.499468123938247,0.06053187606175303
7.4,7.487274299569541,0.08727429956954058
6.44,6.030088581697049,0.4099114183029515
6.03,5.885045924482192,0.14495407551780826
7.04,6.370645649668537,0.6693543503314627
4.62,4.789718763402492,0.16971876340249192
6.2,6.7280642255894945,0.5280642255894943
6.33,6.410289647039913,0.08028964703991281
7.97,7.49931613141913,0.47068386858086964
8.71,8.20642621605474,0.5035737839452601
6.11,6.4451994411136955,0.33519944111369515
6.06,6.007019022875719,0.05298097712428085
7.87,7.572613581699206,0.2973864183007944
5.0,6.1940256583758675,1.1940256583758675
7.3,7.244977783380854,0.05502221661914586
7.77,7.815069584273385,0.04506958427338503
6.34,6.445239245524886,0.10523924552488584
7.72,6.580788674129676,1.139211325870324
6.63,6.176538033378781,0.4534619666212185
6.76,6.747832906732088,0.012167093267911433
5.73,5.810421239649048,0.08042123964904757
6.66,6.550693311735376,0.10930668826462409
6.71,6.42041277537531,0.28958722462468955
4.27,5.271723487865373,1.0017234878653731
6.62,6.1237895307440455,0.4962104692559546
6.33,5.990018762245358,0.3399812377546425
6.02,6.511115993507373,0.491115993507373
7.06,6.7844898874650825,0.2755101125349171
7.81,7.472739018028663,0.3372609819713368
6.84,5.958221982994306,0.8817780170056935
5.91,6.721124704406133,0.8111247044061329
5.66,6.2010026063017065,0.5410026063017064
9.33,6.369324890114942,2.9606751098850577
5.41,5.637026146110031,0.22702614611003114
4.44,5.300405499447968,0.8604054994479675
6.92,6.180096571246568,0.7399034287534318
6.1,6.1227654300087755,0.022765430008775844
6.0,5.547202802986625,0.45279719701337484
4.53,5.238397422594847,0.7083974225948468
7.05,6.820364976602292,0.2296350233977078
7.18,7.046053031951084,0.1339469680489156
5.88,5.759530925865666,0.12046907413433416
7.12,6.087621645869608,1.0323783541303921
6.39,6.315808867056002,0.07419113294399793
3.49,5.902253792077502,2.412253792077502
5.0,4.687099978862504,0.31290002113749615
6.89,6.569637304345155,0.3203626956548451
5.86,6.223170116157941,0.36317011615794037
5.93,6.501424759736883,0.5714247597368836
7.0,6.518236604604741,0.4817633953952587
6.8,7.394851174456555,0.5948511744565552
5.39,5.689699829636439,0.29969982963643904
7.0,6.401955768760845,0.5980442312391547
7.33,7.604702933021876,0.2747029330218762
6.2,5.655160879889884,0.5448391201101161
7.21,7.090885913759931,0.11911408624006903
5.29,5.858956191476705,0.5689561914767047
7.33,7.014796893378167,0.3152031066218335
6.64,5.998998757001253,0.6410012429987466
6.17,5.746129063598389,0.42387093640161133
6.62,6.531921494963993,0.08807850503600712
6.41,6.6873101114992295,0.27731011149922935
7.39,7.591616611081707,0.20161661108170748
8.34,7.489819176894804,0.8501808231051955
6.0,5.899861235596816,0.1001387644031837
8.35,8.2158619549854,0.13413804501460014
6.87,5.967308913807886,0.9026910861921138
6.52,7.231231832754613,0.7112318327546134
5.67,5.818690462419508,0.14869046241950823
6.89,6.708556924438425,0.18144307556157457
7.82,7.134424508794263,0.6855754912057375
6.82,6.490706126452082,0.3292938735479183
5.52,5.678226357320519,0.15822635732051982
6.32,6.711092860505768,0.3910928605057675
8.23,7.996197451935478,0.2338025480645225
5.81,4.837697889888096,0.9723021101119036
6.53,6.8537738960513455,0.3237738960513452
7.93,7.224078132289006,0.7059218677109937
6.19,5.858010311738856,0.33198968826114417
5.75,5.548981413681696,0.2010185863183036
7.75,7.524550918687334,0.22544908131266617
7.48,7.611567084482042,0.13156708448204135
6.44,6.418248094535369,0.02175190546463135
7.5,5.481135882509161,2.018864117490839
7.48,7.950375891471524,0.4703758914715239
7.41,7.925246668268028,0.5152466682680279
6.96,6.168571252478149,0.7914287475218513
5.55,5.863144230699843,0.31314423069984354
7.07,7.606405172832904,0.5364051728329038
7.25,6.688662851831035,0.5613371481689651
5.43,5.831009028688696,0.40100902868869603
6.85,6.315755218463772,0.5342447815362279
6.52,5.857397288931069,0.6626027110689305
6.84,6.9024920452513125,0.06249204525131269
6.42,6.615617266922267,0.19561726692226689
7.37,7.175537690104759,0.19446230989524071
7.27,7.088311139890807,0.18168886010919216
8.27,6.490152904200643,1.7798470957993562
5.53,5.41257064632234,0.11742935367766005
5.53,6.16462094813078,0.6346209481307801
7.34,6.635018916256777,0.7049810837432231
4.69,4.258257370814699,0.43174262918530104
4.41,5.650495023660149,1.2404950236601486
7.38,6.732389541981561,0.6476104580184385
7.5,5.480404408303698,2.0195955916963024
6.82,6.632963517694217,0.18703648230578285
7.37,7.6028788746191704,0.23287887461917034
7.09,6.726152385998658,0.363847614001342
4.12,5.069905966213979,0.9499059662139793
7.29,7.013069373763316,0.27693062623668396
7.4,7.858226948124673,0.4582269481246728
6.64,6.297861133075983,0.3421388669240164
6.02,6.110574032707087,0.09057403270708786
6.08,5.77902568944608,0.30097431055392043
7.67,6.658354954288913,1.011645045711087
8.05,7.341512915041049,0.7084870849589517
6.88,6.352353405052312,0.5276465949476883
5.19,5.497094917092909,0.3070949170929085
7.93,7.5872846579108515,0.3427153420891482
6.73,6.440249683711842,0.28975031628815806
8.65,8.483852368509595,0.16614763149040535
6.86,6.905567148005607,0.04556714800560702
7.16,7.0184537855832385,0.14154621441676163
5.9,6.335604525934619,0.43560452593461907
5.88,5.651760789224867,0.22823921077513276
7.12,6.96951223683175,0.1504877631682504
7.73,7.657422101421405,0.07257789857859542
6.89,6.495959227912004,0.3940407720879957
7.33,7.524538354922876,0.19453835492287563
5.77,7.127583928732413,1.3575839287324136
4.27,4.637209400945638,0.36720940094563836
6.91,6.662900687225759,0.24709931277424158
6.78,5.845268528912625,0.9347314710873755
6.19,6.436774301806015,0.24677430180601423
7.85,7.561403080980685,0.28859691901931495
6.93,7.1875321331732005,0.2575321331732008
6.94,7.008545440502127,0.06854544050212663
6.49,6.366672308559726,0.12332769144027456
6.59,6.786511475357667,0.1965114753576671
6.51,5.762637335029415,0.7473626649705851
3.82,6.618387051221985,2.7983870512219853
7.18,7.782094201097439,0.6020942010974393
6.07,6.220032985591312,0.15003298559131206
6.66,6.572916816120926,0.08708318387907443
5.61,5.47695381426938,0.13304618573062044
6.83,6.919322245298651,0.08932224529865085
6.53,6.13093080973918,0.39906919026082033
7.13,6.413874041503808,0.7161259584961917
7.0,6.64907618901958,0.3509238109804196
6.79,5.789500081657544,1.0004999183424559
7.28,7.717596728369543,0.43759672836954255
5.74,5.723812413123914,0.016187586876085902
6.84,6.577073508923022,0.2629264910769775
7.29,6.3648939048923125,0.9251060951076875
3.78,5.867515832283329,2.0875158322833296
5.0,5.752733717023808,0.7527337170238084
6.59,6.588062612372124,0.001937387627875431
4.54,5.590201254480003,1.0502012544800028
6.37,5.644134627794923,0.7258653722050772
7.16,7.23701679656389,0.07701679656388993
7.45,7.23732925755295,0.21267074244704975
7.45,7.199690745632542,0.2503092543674583
6.98,6.988787998663763,0.008787998663762231
7.02,7.126019385479974,0.10601938547997403
8.48,8.026133809900994,0.4538661900990064
5.83,6.367364802533866,0.5373648025338662
6.64,5.8914458663296125,0.7485541336703871
6.79,6.818622928472945,0.02862292847294512
6.52,6.916752361807488,0.3967523618074882
6.38,5.883966081129063,0.4960339188709373
6.33,7.034241210865742,0.7042412108657423
5.27,5.780786197153388,0.5107861971533882
5.27,5.483672896151185,0.21367289615118512
7.59,7.12576167423359,0.4642383257664102
6.52,6.889833338766818,0.369833338766818
6.59,6.193788213504785,0.3962117864952148
6.13,6.2969416236717635,0.16694162367176357
7.03,6.51971404851474,0.51028595148526
5.28,4.2037719317780535,1.0762280682219467
8.19,8.211524594503143,0.021524594503143035
6.64,6.539297595344214,0.1007024046557854
4.93,5.818692646715164,0.8886926467151639
5.43,5.942925165944728,0.5129251659447283
5.5,5.553826002959214,0.053826002959214136
5.81,6.172652397823644,0.362652397823644
5.68,6.108255490433,0.42825549043300004
5.66,6.521593249599833,0.8615932495998333
6.0,5.931209032191924,0.06879096780807625
6.53,6.815461575320633,0.28546157532063265
7.44,7.571048157685419,0.13104815768541833
7.65,7.617706077264559,0.03229392273544107
7.16,6.956619807401486,0.20338019259851414
7.35,7.24755236653368,0.10244763346632002
5.88,5.835285124601449,0.0447148753985509
6.91,6.648705281395076,0.26129471860492437
3.57,4.9577687074954415,1.3877687074954417
5.94,6.447724786945718,0.507724786945718
4.21,4.267655455211239,0.05765545521123894
7.04,6.825656561172278,0.2143434388277221
5.91,6.2825300759146065,0.3725300759146064
6.51,6.423719124754552,0.08628087524544803
5.52,5.29622856417563,0.22377143582436965
7.06,6.863446950255766,0.19655304974423338
7.9,7.9688065398298855,0.06880653982988516
7.5,5.617758881607344,1.8822411183926562
7.2,6.963896659455503,0.23610334054449744
5.55,5.664796331253523,0.1147963312535234
6.64,6.554090655019084,0.08590934498091585
7.51,7.2644905109926325,0.24550948900736724
8.22,8.148432605067354,0.07156739493264652
6.93,7.168265113885434,0.2382651138854346
6.47610799251537,6.154837761579896,0.32127023093547447
7.2,6.807182946697504,0.3928170533024966
5.49,6.026132093070578,0.5361320930705782
5.89,6.949672779845864,1.0596727798458643
6.95,7.492634513963841,0.5426345139638409
7.05,5.840869277377243,1.2091307226227572
7.02,7.791709741042862,0.7717097410428622
7.37,7.526496228521708,0.15649622852170797
7.47,7.103107211889178,0.36689278811082193
8.23,7.6238621529289485,0.6061378470710519
5.92,6.275048328268451,0.3550483282684507
7.5,6.469793070649512,1.0302069293504879
7.82,7.453488308568949,0.3665116914310511
6.66,6.0843285505246385,0.5756714494753616
7.37,7.368354969134513,0.0016450308654869517
6.82,6.848738362111209,0.028738362111208282
7.5,6.386997858389356,1.113002141610644
6.47610799251537,6.255203364391444,0.2209046281239262
6.04,5.814275551874228,0.22572444812577164
7.86,7.492479969528219,0.3675200304717814
5.15,5.434462313181128,0.2844623131811277
6.51,5.823475821728136,0.6865241782718634
7.07,7.200024570037196,0.1300245700371958
5.57,5.638086008149871,0.06808600814987109
7.47,7.545223337512402,0.07522333751240229
6.44,6.100769966223424,0.3392300337765768
6.94,6.799392018105312,0.14060798189468837
5.37,5.004300846423707,0.36569915357629323
6.83,6.858909069856275,0.02890906985627506
6.47610799251537,6.274912690166929,0.20119530234844074
7.4,7.158717676618699,0.2412823233813013
6.81,7.099823699651437,0.2898236996514374
7.15,8.04124014668798,0.8912401466879789
6.86,6.269336113239954,0.590663886760046
4.76,5.305156504369774,0.5451565043697739
5.23,6.219513268569302,0.9895132685693016
5.88,5.680520270179702,0.1994797298202977
7.4,6.941839213675278,0.4581607863247221
7.2,7.095919622683569,0.10408037731643116
5.75,5.846056094925004,0.09605609492500378
6.19,5.985850329397718,0.20414967060228228
7.48,7.579528758067777,0.09952875806777683
5.89,5.646997373540271,0.24300262645972825
6.47610799251537,6.24688197467392,0.2292260178414498
6.4,6.458179969092872,0.05817996909287171
6.65,6.736898757968262,0.08689875796826207
6.25,5.371713517421733,0.8782864825782672
5.8,5.596434569764666,0.2035654302353338
6.74,6.188976365364159,0.5510236346358415
7.15,6.590177432817816,0.5598225671821844
5.29,4.466706150772893,0.8232938492271069
6.5,6.133435933352934,0.366564066647066
7.28,7.622913439160705,0.3429134391607045
7.66,7.6197438868510625,0.04025611314893762
7.09,6.974481448476425,0.11551855152357504
6.32,7.031699532570604,0.7116995325706039
7.71,7.792678069997338,0.08267806999733818
5.8,6.01291036148057,0.21291036148056985
7.46,7.920748444203994,0.4607484442039942
7.63,6.939854724462151,0.6901452755378488
5.63,5.844364542514442,0.21436454251444204
6.45,6.814908720631064,0.36490872063106394
6.63,6.695694236071429,0.06569423607142877
6.37,5.976071777717686,0.39392822228231417
5.77,6.0596637855864985,0.28966378558649897
7.24,6.454845594788292,0.7851544052117081
8.0,6.650615214782443,1.3493847852175573
5.75,6.60672937967449,0.8567293796744897
7.32,7.242140710304564,0.07785928969543665
7.36,7.578214103753093,0.21821410375309291
7.1,7.667265286738564,0.5672652867385644
4.5,5.633145501941174,1.1331455019411738
5.93,6.188171388681831,0.25817138868183154
7.22,7.096714775716797,0.12328522428320277
7.66,7.077636174575763,0.5823638254242374
7.46,6.676121248444974,0.7838787515550258
4.92,5.953471357724386,1.0334713577243857
6.35,6.393068746591624,0.04306874659162396
5.09,4.9030557842792035,0.18694421572079634
6.53,6.5966583809625305,0.0666583809625303
7.34,7.223404720029282,0.11659527997071795
6.64,6.246636259751645,0.39336374024835496
5.71,6.384039977570035,0.6740399775700352
8.5,8.194574358882731,0.3054256411172691
6.47610799251537,6.294038394549369,0.18206959796600142
8.06,8.200045710096143,0.14004571009614253
7.49,7.1105787465029415,0.3794212534970587
7.18,6.89235303849186,0.2876469615081394
7.29,7.067658418623879,0.2223415813761207
6.15,5.861302800531238,0.2886971994687624
6.47,6.238340871792292,0.23165912820770806
6.54,6.49265095099713,0.04734904900286985
7.32,7.662964372022653,0.34296437202265295
6.47610799251537,6.310651915985316,0.16545607653005412
7.67,7.696701991627373,0.02670199162737319
4.88,5.606053537956307,0.7260535379563073
6.88,6.823477775365214,0.05652222463478562
5.67,4.720004663617301,0.949995336382699
6.05,6.542323462221582,0.49232346222158174
6.74,6.926327742145993,0.18632774214599301
6.45,6.573176963082542,0.12317696308254167
5.76,5.474112317285943,0.2858876827140566
7.93,7.575687280563566,0.3543127194364333
5.88,5.640898925234637,0.23910107476536258
6.5,6.3121071263009965,0.18789287369900354
6.08,5.446588545619903,0.6334114543800968
6.28,7.110034728328236,0.8300347283282354
9.17,8.258218740575265,0.9117812594247354
6.72,6.634202670786112,0.08579732921388761
5.72,6.158418417741763,0.4384184177417634
4.91,4.758401758349381,0.15159824165061941
7.07,5.857169137328896,1.2128308626711046
6.68,6.5718691143639605,0.10813088563603923
7.1,7.084887947957402,0.015112052042598023
6.0,5.788264018023112,0.21173598197688825
6.33,5.763373320331849,0.5666266796681514
8.22,7.899271426558134,0.32072857344186634
6.59,6.855882623667319,0.2658826236673191
8.04,7.847982599283551,0.19201740071644835
5.67,5.654410876488383,0.015589123511617231
5.36,6.00464245936268,0.6446424593626796
6.73,6.450596701283356,0.2794032987166446
6.19,6.2186567952754395,0.028656795275439073
7.63,7.337115765640943,0.29288423435905653
6.25,6.490763042517743,0.2407630425177434
6.62,6.674721231852027,0.05472123185202715
6.36,6.532223003068248,0.17222300306824767
8.52,8.229407972790657,0.2905920272093425
6.22,6.529040974007183,0.3090409740071829
6.4,5.978364360818014,0.42163563918198665
6.62,7.16649280683175,0.5464928068317496
7.48,7.670134311569926,0.19013431156992588
6.96,6.902009267764058,0.05799073223594231
8.2,6.987450153294837,1.212549846705162
6.47610799251537,6.0071889043315645,0.4689190881838057
5.06,6.257372761365187,1.1973727613651874
6.55,5.93390060577777,0.6160993942222301
7.06,6.664263748588143,0.395736251411857
6.47610799251537,6.475932797407956,0.00017519510741426103
7.42,7.390776643125108,0.029223356874892303
6.23,5.8207004877741975,0.40929951222580296
6.85,6.287876503051246,0.5621234969487539
6.66,6.576224960912464,0.08377503908753603
8.06,7.297054455996996,0.7629455440030046
5.85,6.454246060993829,0.6042460609938294
6.5,6.12373764713684,0.3762623528631597
5.54,5.061972133645992,0.47802786635400807
7.68,7.2679040274102755,0.4120959725897242
6.83,6.630174733643095,0.19982526635690512
6.76,6.5216080727307775,0.23839192726922231
7.85,7.515775157318278,0.3342248426817216
6.08,6.443918831094395,0.36391883109439505
8.07,7.231659758656699,0.8383402413433014
5.0,5.78062999980586,0.7806299998058597
6.04,6.139756839314604,0.09975683931460377
4.31,5.00025083703983,0.6902508370398301
7.04,6.394964475119227,0.6450355248807726
7.58,7.666932675387798,0.08693267538779814
6.45,5.824809648066192,0.6251903519338082
6.56,6.452889769917088,0.10711023008291143
5.97,5.843698479379659,0.1263015206203404
6.83,7.088655933121201,0.25865593312120083
7.36,7.387010191206072,0.027010191206072065
6.86,6.935993368508347,0.07599336850834693
4.31,6.169456900426924,1.8594569004269248
7.06,7.264300233885686,0.20430023388568674
5.15,6.228214726755196,1.0782147267551956
5.26,5.142074309713524,0.11792569028647559
7.0,6.411563411360478,0.5884365886395218
7.63,7.301497757554058,0.32850224244594184
7.28,7.408090297525879,0.12809029752587886
3.75,6.113582179413768,2.3635821794137684
6.78,6.949465394923351,0.16946539492335067
7.37,7.43279947518752,0.0627994751875196
5.0,6.367465306681365,1.367465306681365
7.15,6.972812159273805,0.1771878407261953
7.52,7.282935599149493,0.23706440085050673
6.81,7.5192335937354935,0.7092335937354939
6.75,6.829053471699585,0.07905347169958521
6.76,7.209749929925352,0.44974992992535245
7.89,7.835269376743013,0.05473062325698663
6.61,6.451549988018095,0.15845001198190545
6.92,6.815575809952513,0.10442419004748693
6.79,6.67772690076674,0.1122730992332599
6.53,6.3749671664875756,0.1550328335124247
5.92,5.126219836871459,0.7937801631285408
8.41,8.197179130508184,0.2128208694918161
6.78,6.641000044366704,0.13899995563329615
7.14,5.8314843456320276,1.3085156543679721
5.3,6.226533788178117,0.9265337881781175
7.29,6.985955312763688,0.3040446872363116
7.81,7.729494885183013,0.08050511481698663
5.61,5.873933269937744,0.2639332699377439
8.17,8.430818835040183,0.2608188350401832
7.06,6.80342050045908,0.2565794995409192
6.92,7.225072154398513,0.30507215439851265
6.85,6.372225029355844,0.4777749706441554
8.02,7.499046113860835,0.5209538861391643
7.03,6.722457117786955,0.3075428822130455
6.85,6.020175595552977,0.8298244044470229
5.61,6.212217378606876,0.6022173786068761
6.55,6.573405631413577,0.023405631413576877
6.08,6.309967979390283,0.2299679793902829
7.69,8.075236504738609,0.38523650473860815
7.38,7.5593866826383955,0.17938668263839563
7.28,7.00795174724797,0.2720482527520298
4.56,5.352409094471247,0.792409094471247
5.53,6.378354146999349,0.8483541469993492
7.94,7.7958261977300225,0.1441738022699779
7.55,6.398237867725049,1.1517621322749507
6.26,5.865544761324099,0.39445523867590104
6.55,6.629171977499514,0.07917197749951388
6.72,6.349449697956093,0.37055030204390693
6.23,6.499975566821371,0.2699755668213708
6.2,5.974482624219975,0.22551737578002484
6.82,7.29180309296428,0.47180309296427936
6.43,7.083082009570917,0.6530820095709169
5.96,6.120746173662014,0.16074617366201416
8.54,8.19447842627159,0.3455215737284085
6.64,6.740105429728951,0.1001054297289512
5.84,6.512410418819557,0.672410418819557
7.31,6.936815676448532,0.3731843235514676
6.47610799251537,6.299116161423727,0.17699183109164274
5.0,4.750989447287746,0.24901055271225392
6.75,6.225528140424237,0.5244718595757627
6.7,6.662093303653137,0.03790669634686328
5.3,5.258756568035856,0.04124343196414415
4.58,5.933185208326084,1.3531852083260842
6.07,6.671099872515042,0.601099872515042
8.15,7.577321136367964,0.5726788636320368
7.23,7.314752538878739,0.0847525388787389
5.5,5.6602829197108635,0.1602829197108635
7.65,7.579475746752849,0.07052425324715106
8.03,8.150229560909358,0.12022956090935821
6.96,6.912332781197494,0.04766721880250557
4.22,4.878962860711868,0.6589628607118678
6.73,6.944478708751665,0.2144787087516642
8.18,8.016948382094649,0.16305161790535116
7.57,7.173829860976099,0.3961701390239014
7.62,7.3636672553444935,0.2563327446555066
6.47,6.2510298526167185,0.21897014738328124
6.11,6.492483562897704,0.38248356289770324
7.08,6.821487977082783,0.2585120229172171
7.04,6.928017032203592,0.1119829677964077
6.72,6.664106422361044,0.05589357763895553
7.27,7.332994585882459,0.06299458588245965
6.42,5.970723843423728,0.4492761565762722
6.67,5.726458445219423,0.9435415547805768
5.26,5.533728763872084,0.273728763872084
7.76,7.56430997099791,0.19569002900208954
5.25,4.692536218304495,0.557463781695505
6.83,6.912878165101078,0.0828781651010777
6.99,6.73155969080416,0.2584403091958398
5.12,5.437861859954454,0.31786185995445404
5.14,6.750960697407859,1.610960697407859
