Year,Adult Mortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 5-19 years,Income composition of resources,Schooling
7.601402335083484,4.521788587918605,2.386926333339557,7.151389511025543,4.189654757177941,-13.815510557964274,1.722766776312516,-13.815510557964274,4.418840619844791,0.11332957816374746,4.430816810748075,-2.3025750930440454,9.733547763562223,13.64388321369193,1.2809341232398035,-0.17793001375024523,2.740840088441328
7.600902460042082,4.564348201884503,2.386926333339557,7.151389511025543,4.189654757177941,-13.815510557964274,1.6292407358086922,-13.815510557964274,4.262679891125822,0.47000425424554026,4.394449167018117,-2.3025750930440454,9.733547763562223,13.6067209934996,1.2809341232398035,-0.18272043633582288,2.7343675743546463
7.608374474877062,4.770684632940241,1.5163899384369495,-13.815510557964274,4.564348201884503,-13.815510557964274,3.9608131886451967,1.7917596358947079,4.584967488874653,1.782720095474845,4.564348201884503,-2.3025750930440454,4.013022804968842,16.082400180827953,1.7404663502790854,-0.27707057407942187,2.5416020722046997
7.607878073775032,4.77912350151489,-4.6050701909877585,5.724181108292239,4.543294792908302,-13.815510557964274,3.941581827087166,1.7917596358947079,4.574710988812661,1.856298146615614,4.543294792908302,-2.3025750930440454,8.973516137534585,13.767977553239707,1.7404663502790854,-0.2850176252459473,2.5014360337064203
7.607381426136563,4.795790553861204,0.7608062963233707,5.6191373663886734,4.532599503905944,5.099866433921759,1.722766776312516,1.7917596358947079,4.564348201884503,1.7119946812645914,4.532599503905944,-2.3025750930440454,8.97154458021735,13.755421855018726,1.722766776312516,-0.2943697183215992,2.4765384841510936
7.606884531716648,4.812184363502499,-4.6050701909877585,5.654628617058331,4.477336825841843,-13.815510557964274,3.906004953223307,1.7917596358947079,4.521788587918605,1.6808280947404952,4.488636380968095,-2.3025750930440454,8.922169610668785,16.04507152200364,1.722766776312516,-0.29840468810676984,2.468099616217378
7.6063873902699175,4.828313745302301,0.6830973497568213,5.572696470582779,4.430816810748075,-13.815510557964274,3.8877303333509046,1.7917596358947079,4.510859517505861,1.6292407358086922,4.465908130148836,-2.3025750930440454,8.88040350542578,13.729279240286708,1.7404663502790854,-0.2997533041592954,2.459588927273792
7.605890001550634,2.5649494343846104,0.6830973497568213,5.5076402582118,4.189654757177941,-13.815510557964274,3.871201031741224,1.7917596358947079,4.442651268255022,1.6733514257949964,4.394449167018117,-2.3025750930440454,8.672975312462125,13.768766898276343,1.7404663502790854,-0.30516602994161784,2.459588927273792
7.605392365312695,4.882801930162128,0.7419378209197403,3.1129099931546818,4.304065106717683,-13.815510557964274,3.856510316639536,1.7917596358947079,4.430816810748075,1.7664418321839215,4.394449167018117,-2.3025750930440454,6.20515312469942,16.0068559981029,1.7404663502790854,-0.31745285716002086,2.4510051843192118
7.603897969020386,5.036952608907136,-0.16251775302787871,4.659977708536164,4.189654757177941,5.393627550897816,3.813307054564043,1.945910291912446,4.127134401174124,1.8196989999918376,4.356708839510104,-2.3025750930440454,7.813534057766876,13.651172327483968,1.7578580899661518,-0.38272415486409,2.3702438349258
7.608374474877062,4.990432593581457,1.5163899384369495,-13.815510557964274,4.553876902126857,-13.815510557964274,4.166665239305603,-13.815510557964274,4.553876902126857,1.782720095474845,4.553876902126857,-2.3025750930440454,8.897930140949667,16.337608563285418,1.6094381124340804,-0.23572106769908613,2.5336968933225084
7.607878073775032,2.772588784739779,2.2460148473257515,-13.815510557964274,4.564348201884503,-13.815510557964274,4.155753206024725,-13.815510557964274,4.564348201884503,2.0464018168005937,4.564348201884503,-2.3025750930440454,8.897930140949667,16.337608563285418,1.6094381124340804,-0.23698769070994297,2.5336968933225084
7.607381426136563,5.1474944826274065,2.2428351947453784,-13.815510557964274,4.574710988812661,-13.815510557964274,4.146304316975597,-13.815510557964274,4.574710988812661,2.014903153875589,4.574710988812661,-2.3025750930440454,8.897930140949667,16.337608563285418,1.6094381124340804,-0.23572106769908613,2.5336968933225084
7.606884531716648,5.117993818404779,2.2512919038696473,-13.815510557964274,4.564348201884503,-13.815510557964274,4.136765294080494,-13.815510557964274,4.5951198602356,2.0055259933191607,4.584967488874653,-1.6094329124466003,8.897930140949667,16.337608563285418,1.6094381124340804,-0.23698769070994297,2.5336968933225084
7.6063873902699175,5.087596341405224,2.2343063593071264,-13.815510557964274,4.553876902126857,-13.815510557964274,4.127134401174124,-13.815510557964274,4.574710988812661,2.032087976357956,4.584967488874653,-2.3025750930440454,8.897930140949667,16.337608563285418,1.6094381124340804,-0.2382559200895301,2.5336968933225084
